Run Number,Date,Start Time,End Time,Target,Kin,Beam Polarization,Moeller Good quality (0/1 = bad/good),Beam Helicity quality (0/1 = bad/good),Field Measurement Horizontal angle,Field Measurement Vertical Angle,Q2,E Beam
6033,10/28/2023,11:51,12:45,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6034,10/28/2023,13:15,14:03,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6035,10/28/2023,14:11,15:10,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6036,10/28/2023,15:15,16:20,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6037,10/28/2023,16:22,17:18,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6038,10/28/2023,17:20,18:18,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6039,10/28/2023,18:20,19:13,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6040,10/28/2023,19:17,20:19,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6041,10/28/2023,20:21,21:23,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6042,10/28/2023,21:25,22:35,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6043,10/28/2023,22:36,23:32,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6044,10/28/2023,23:37,0:44,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6048,10/29/2023,1:38,2:38,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6050,10/29/2023,2:50,3:38,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6051,10/29/2023,3:45,4:49,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6052,10/29/2023,4:51,5:54,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6053,10/29/2023,5:56,6:38,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6060,10/29/2023,7:58,9:03,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6061,10/29/2023,9:04,10:14,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6062,10/29/2023,10:16,11:01,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6063,10/29/2023,11:08,12:13,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6064,10/29/2023,12:15,13:28,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6065,10/29/2023,13:32,14:40,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6066,10/29/2023,14:42,15:45,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6068,10/29/2023,16:02,16:27,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6069,10/29/2023,16:36,17:12,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6070,10/29/2023,17:15,18:22,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6071,10/29/2023,18:24,19:16,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6072,10/29/2023,19:23,20:14,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6073,10/29/2023,20:18,21:24,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6074,10/29/2023,21:27,22:37,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6075,10/29/2023,22:53,23:49,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6076,10/29/2023,23:52,0:21,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6077,10/30/2023,0:28,1:30,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6078,10/30/2023,1:32,2:32,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6079,10/30/2023,2:33,2:55,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6081,10/30/2023,3:07,4:10,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6082,10/30/2023,4:17,5:27,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
6083,10/30/2023,5:28,6:30,He3,GEN4b,80.795,1,1,74.07,0.55,9.82,8.448
